#          distance                  H2                 H2O                  N2                  O2                  OH                   T                 U_x                 U_y                 U_z
           0.000385      0.997224052884   0.000894853905623     0.0018694134148   2.76888143936e-07   2.73612429456e-10       452.298299039       38.9678531662       1.09415100219    0.00238775075017
            0.00039      0.996528307301    0.00111036851054    0.00234779296933   3.46746655321e-07   3.44407722496e-10       457.633968164       37.6767206877       1.12851833653    0.00172444967274
           0.000395      0.995832561719    0.00132588311547    0.00282617252387   4.16605166705e-07   4.15203015536e-10       462.969637289       36.3855882093       1.16288567088   0.000878569246157
             0.0004      0.995136816137    0.00154139772039    0.00330455207841    4.8646367809e-07   4.85998308576e-10       468.305306414       35.0944557308       1.19725300522   3.26888195736e-05
           0.000405      0.992660580538    0.00224425833352    0.00507427788102   7.37655099664e-07   7.72887923186e-10       473.688802275       33.6192915012       1.22988354551   0.000737433714541
            0.00041      0.990112772488    0.00296670936741    0.00689591344775   9.96135773529e-07   1.06846413543e-09       479.074220682       32.1367295308       1.26244426985    0.00150451091954
           0.000415      0.987564964437     0.0036891604013    0.00871754901448   1.25461644739e-06   1.36404034767e-09        484.45963909       30.6541675604       1.29500499419    0.00119290529094
            0.00042      0.985017156387    0.00441161143519     0.0105391845812   1.51309712126e-06   1.65961655992e-09       489.845057498       29.1716055899       1.32756571853    0.00046756897046
           0.000425      0.981070340464     0.0054851831194     0.0134078518288   1.91565556567e-06   2.16232365921e-09       495.197634148       27.6288964876        1.3555731648   5.91561499759e-05
            0.00043      0.974585838248    0.00719565905455     0.0181757492352   2.57955934662e-06   3.04074931091e-09       500.490638526       25.9770853885       1.37532133563   0.000225616736061
           0.000435      0.968101336033    0.00890613498971     0.0229436466415   3.24346312758e-06   3.91917496261e-09       505.783642904       24.3252742894       1.39506950647   0.000221841923219
            0.00044      0.961616833818     0.0106166109249     0.0277115440478   3.90736690853e-06   4.79760061432e-09       511.076647283       22.6734631904       1.41481767731   6.24378801833e-05
           0.000445      0.951516342545     0.0131743558367     0.0352466026043   4.94973931105e-06   6.35646505713e-09       516.306918159       20.9463582382        1.4170777733  -0.000665852947785
            0.00045      0.939087464906     0.0162776691951     0.0445634752624   6.23581299812e-06   8.35347363664e-09       521.496794048       19.1707705119       1.40807705121   -0.00152371289092
